Customer_ID,Age,Gender,City
CCC2541,29,Male,Mumbai
CCC2542,37,Male,Pune
CCC2543,19,Female,Chennai
CCC2544,48,Male,Hyderabad
CCC2545,38,Male,Pune
CCC2546,29,Female,Hyderabad
CCC2547,43,Male,Chennai
CCC2548,19,Female,Hyderabad
CCC2549,43,Female,Pune
CCC2550,44,Male,Hyderabad
CCC2551,41,Male,Pune
CCC2552,35,Female,Mumbai
CCC2553,31,Female,Chennai
CCC2554,25,Male,Mumbai
CCC2555,24,Female,Bangalore
CCC2556,32,Female,Mumbai
CCC2557,18,Male,Delhi
CCC2558,44,Male,Bangalore
CCC2559,33,Male,Mumbai
CCC2560,46,Male,Chennai
CCC2561,48,Male,Hyderabad
CCC2562,36,Male,Mumbai
CCC2563,21,Male,Delhi
CCC2564,23,Female,Bangalore
CCC2565,34,Male,Mumbai
CCC2566,29,Male,Hyderabad
CCC2567,28,Female,Hyderabad
CCC2568,50,Male,Hyderabad
CCC2569,40,Male,Bangalore
CCC2570,26,Female,Chennai
CCC2571,29,Male,Mumbai
CCC2572,20,Female,Chennai
CCC2573,37,Male,Chennai
CCC2574,30,Male,Hyderabad
CCC2575,32,Male,Mumbai
CCC2576,18,Female,Mumbai
CCC2577,18,Female,Pune
CCC2578,42,Female,Hyderabad
CCC2579,29,Male,Chennai
CCC2580,32,Female,Hyderabad
CCC2581,21,Female,Delhi
CCC2582,38,Male,Delhi
CCC2583,19,Female,Delhi
CCC2584,35,Male,Bangalore
CCC2585,46,Male,Pune
CCC2586,52,Female,Pune
CCC2587,26,Male,Chennai
CCC2588,48,Male,Delhi
CCC2589,49,Female,Hyderabad
CCC2590,30,Female,Mumbai
CCC2591,37,Female,Delhi
CCC2592,40,Male,Pune
CCC2593,47,Male,Chennai
CCC2594,30,Female,Delhi
CCC2595,36,Male,Mumbai
CCC2596,45,Male,Mumbai
CCC2597,38,Male,Hyderabad
CCC2598,27,Female,Delhi
CCC2599,45,Female,Chennai
CCC2600,48,Male,Pune
CCC2601,37,Male,Delhi
CCC2602,53,Female,Pune
CCC2603,51,Female,Hyderabad
CCC2604,33,Female,Hyderabad
CCC2605,39,Male,Delhi
CCC2606,23,Female,Hyderabad
CCC2607,25,Female,Chennai
CCC2608,46,Female,Chennai
CCC2609,46,Female,Mumbai
CCC2610,33,Female,Pune
CCC2611,47,Female,Chennai
CCC2612,45,Male,Mumbai
CCC2613,43,Male,Chennai
CCC2614,18,Female,Hyderabad
CCC2615,45,Male,Delhi
CCC2616,28,Male,Bangalore
CCC2617,41,Male,Delhi
CCC2618,31,Male,Hyderabad
CCC2619,47,Male,Mumbai
CCC2620,49,Male,Delhi
CCC2621,28,Male,Pune
CCC2622,36,Male,Pune
CCC2623,38,Female,Mumbai
CCC2624,46,Male,Bangalore
CCC2625,36,Male,Mumbai
CCC2626,34,Male,Delhi
CCC2627,25,Female,Mumbai
CCC2628,40,Female,Chennai
CCC2629,31,Male,Delhi
CCC2630,42,Female,Bangalore
CCC2631,43,Male,Pune
CCC2632,20,Male,Delhi
CCC2633,51,Male,Hyderabad
CCC2634,44,Female,Chennai
CCC2635,20,Female,Delhi
CCC2636,37,Male,Mumbai
CCC2637,50,Female,Mumbai
CCC2638,54,Female,Hyderabad
CCC2639,34,Male,Chennai
CCC2640,18,Female,Bangalore
CCC2641,22,Female,Mumbai
CCC2642,53,Male,Pune
CCC2643,41,Female,Delhi
CCC2644,23,Male,Hyderabad
CCC2645,36,Male,Pune
CCC2646,55,Female,Chennai
CCC2647,45,Male,Pune
CCC2648,52,Male,Pune
CCC2649,47,Female,Bangalore
CCC2650,30,Female,Pune
CCC2651,43,Female,Chennai
CCC2652,52,Female,Chennai
CCC2653,36,Male,Mumbai
CCC2654,38,Female,Bangalore
CCC2655,42,Male,Bangalore
CCC2656,23,Female,Pune
CCC2657,51,Female,Delhi
CCC2658,22,Female,Mumbai
CCC2659,33,Female,Mumbai
CCC2660,36,Female,Hyderabad
CCC2661,30,Male,Pune
CCC2662,23,Female,Chennai
CCC2663,42,Male,Delhi
CCC2664,48,Male,Pune
CCC2665,41,Female,Pune
CCC2666,38,Female,Hyderabad
CCC2667,19,Female,Bangalore
CCC2668,31,Male,Chennai
CCC2669,24,Male,Hyderabad
CCC2670,18,Male,Delhi
CCC2671,30,Female,Delhi
CCC2672,51,Male,Delhi
CCC2673,52,Female,Mumbai
CCC2674,50,Male,Bangalore
CCC2675,29,Female,Hyderabad
CCC2676,41,Male,Delhi
CCC2677,42,Female,Bangalore
CCC2678,30,Female,Hyderabad
CCC2679,47,Male,Chennai
CCC2680,48,Male,Bangalore
CCC2681,32,Male,Delhi
CCC2682,43,Male,Pune
CCC2683,49,Female,Pune
CCC2684,51,Female,Hyderabad
CCC2685,54,Female,Mumbai
CCC2686,51,Female,Bangalore
CCC2687,53,Female,Pune
CCC2688,19,Female,Mumbai
CCC2689,24,Female,Hyderabad
CCC2690,55,Female,Pune
CCC2691,44,Female,Bangalore
CCC2692,28,Female,Chennai
CCC2693,29,Male,Bangalore
CCC2694,31,Female,Chennai
CCC2695,24,Male,Mumbai
CCC2696,34,Male,Mumbai
CCC2697,26,Male,Bangalore
CCC2698,24,Female,Delhi
CCC2699,24,Female,Hyderabad
CCC2700,29,Female,Mumbai
CCC2701,39,Female,Pune
CCC2702,33,Female,Hyderabad
CCC2703,35,Male,Mumbai
CCC2704,18,Female,Pune
CCC2705,35,Male,Chennai
CCC2706,34,Male,Chennai
CCC2707,35,Female,Delhi
CCC2708,36,Female,Mumbai
CCC2709,18,Female,Bangalore
CCC2710,47,Female,Pune
CCC2711,26,Male,Hyderabad
CCC2712,23,Male,Pune
CCC2713,22,Male,Hyderabad
CCC2714,25,Female,Mumbai
CCC2715,29,Female,Hyderabad
CCC2716,38,Male,Hyderabad
CCC2717,55,Female,Mumbai
CCC2718,42,Female,Chennai
CCC2719,43,Female,Pune
CCC2720,46,Male,Bangalore
CCC2721,54,Female,Pune
CCC2722,40,Male,Delhi
CCC2723,44,Male,Chennai
CCC2724,24,Female,Delhi
CCC2725,25,Female,Delhi
CCC2726,31,Male,Mumbai
CCC2727,30,Female,Delhi
CCC2728,40,Female,Hyderabad
CCC2729,33,Female,Chennai
CCC2730,20,Female,Delhi
CCC2731,22,Female,Bangalore
CCC2732,55,Male,Delhi
CCC2733,31,Male,Bangalore
CCC2734,43,Female,Chennai
CCC2735,31,Female,Hyderabad
CCC2736,31,Male,Delhi
CCC2737,55,Male,Hyderabad
CCC2738,39,Female,Pune
CCC2739,55,Male,Delhi
CCC2740,49,Male,Pune
CCC2741,41,Male,Bangalore
CCC2742,48,Male,Mumbai
CCC2743,48,Male,Bangalore
CCC2744,50,Female,Delhi
CCC2745,48,Female,Chennai
CCC2746,49,Female,Mumbai
CCC2747,42,Male,Chennai
CCC2748,24,Female,Hyderabad
CCC2749,28,Male,Pune
CCC2750,46,Female,Hyderabad
CCC2751,44,Male,Bangalore
CCC2752,41,Female,Hyderabad
CCC2753,25,Male,Mumbai
CCC2754,34,Male,Mumbai
CCC2755,28,Female,Delhi
CCC2756,37,Female,Chennai
CCC2757,24,Female,Hyderabad
CCC2758,18,Female,Chennai
CCC2759,21,Male,Bangalore
CCC2760,54,Male,Mumbai
CCC2761,44,Female,Chennai
CCC2762,20,Female,Hyderabad
CCC2763,19,Female,Chennai
CCC2764,35,Female,Bangalore
CCC2765,23,Male,Delhi
CCC2766,50,Male,Delhi
CCC2767,22,Female,Chennai
CCC2768,33,Female,Mumbai
CCC2769,44,Male,Mumbai
CCC2770,44,Male,Bangalore
CCC2771,27,Female,Bangalore
CCC2772,20,Female,Pune
CCC2773,44,Female,Delhi
CCC2774,42,Female,Mumbai
CCC2775,45,Male,Mumbai
CCC2776,23,Male,Bangalore
CCC2777,18,Male,Delhi
CCC2778,28,Male,Delhi
CCC2779,20,Male,Hyderabad
CCC2780,23,Female,Pune
CCC2781,23,Male,Hyderabad
CCC2782,46,Female,Bangalore
CCC2783,35,Female,Pune
CCC2784,41,Male,Bangalore
CCC2785,25,Male,Chennai
CCC2786,50,Female,Mumbai
CCC2787,51,Male,Chennai
CCC2788,55,Male,Hyderabad
CCC2789,33,Female,Mumbai
CCC2790,34,Male,Chennai
CCC2791,46,Male,Mumbai
CCC2792,47,Male,Chennai
CCC2793,32,Female,Delhi
CCC2794,22,Female,Pune
CCC2795,21,Male,Delhi
CCC2796,24,Female,Bangalore
CCC2797,23,Male,Mumbai
CCC2798,19,Female,Chennai
CCC2799,43,Male,Bangalore
CCC2800,21,Female,Mumbai
CCC2801,18,Female,Delhi
CCC2802,32,Female,Hyderabad
CCC2803,18,Female,Hyderabad
CCC2804,51,Female,Mumbai
CCC2805,39,Male,Mumbai
CCC2806,55,Male,Delhi
CCC2807,48,Male,Mumbai
CCC2808,32,Male,Chennai
CCC2809,48,Male,Chennai
CCC2810,20,Male,Hyderabad
CCC2811,42,Female,Bangalore
CCC2812,25,Male,Mumbai
CCC2813,29,Female,Bangalore
CCC2814,35,Female,Chennai
CCC2815,38,Female,Chennai
CCC2816,41,Female,Delhi
CCC2817,40,Female,Pune
CCC2818,25,Male,Delhi
CCC2819,55,Female,Chennai
CCC2820,41,Female,Chennai
CCC2821,22,Male,Delhi
CCC2822,32,Male,Mumbai
CCC2823,26,Female,Bangalore
CCC2824,28,Female,Mumbai
CCC2825,26,Female,Bangalore
CCC2826,44,Male,Bangalore
CCC2827,45,Male,Pune
CCC2828,39,Female,Mumbai
CCC2829,20,Male,Delhi
CCC2830,52,Female,Bangalore
CCC2831,19,Male,Mumbai
CCC2832,25,Female,Pune
CCC2833,48,Female,Mumbai
CCC2834,21,Female,Pune
CCC2835,40,Male,Chennai
CCC2836,44,Female,Hyderabad
CCC2837,54,Female,Pune
CCC2838,36,Female,Hyderabad
CCC2839,20,Female,Bangalore
CCC2840,35,Female,Pune
CCC2841,38,Female,Pune
CCC2842,46,Male,Hyderabad
CCC2843,52,Male,Bangalore
CCC2844,53,Female,Hyderabad
CCC2845,35,Female,Bangalore
CCC2846,49,Male,Pune
CCC2847,25,Male,Hyderabad
CCC2848,34,Female,Delhi
CCC2849,31,Female,Bangalore
CCC2850,40,Male,Chennai
CCC2851,22,Female,Pune
CCC2852,29,Female,Mumbai
CCC2853,18,Male,Hyderabad
CCC2854,20,Male,Bangalore
CCC2855,35,Female,Bangalore
CCC2856,40,Female,Pune
CCC2857,25,Male,Bangalore
CCC2858,38,Female,Bangalore
CCC2859,50,Female,Pune
CCC2860,29,Male,Pune
CCC2861,53,Male,Bangalore
CCC2862,37,Male,Chennai
CCC2863,32,Female,Chennai
CCC2864,43,Male,Delhi
CCC2865,39,Female,Pune
CCC2866,45,Female,Chennai
CCC2867,50,Male,Chennai
CCC2868,41,Female,Pune
CCC2869,53,Female,Bangalore
CCC2870,42,Female,Mumbai
CCC2871,48,Male,Bangalore
CCC2872,34,Female,Chennai
CCC2873,34,Female,Hyderabad
CCC2874,32,Male,Delhi
CCC2875,19,Male,Delhi
CCC2876,27,Female,Mumbai
CCC2877,46,Male,Chennai
CCC2878,50,Male,Chennai
CCC2879,24,Male,Hyderabad
CCC2880,22,Male,Pune
CCC2881,47,Male,Delhi
CCC2882,37,Male,Bangalore
CCC2883,39,Female,Hyderabad
CCC2884,45,Female,Mumbai
CCC2885,24,Female,Mumbai
CCC2886,51,Male,Hyderabad
CCC2887,39,Female,Pune
CCC2888,22,Male,Delhi
CCC2889,28,Female,Delhi
CCC2890,19,Female,Delhi
CCC2891,41,Male,Bangalore
CCC2892,34,Male,Mumbai
CCC2893,20,Male,Chennai
CCC2894,35,Male,Chennai
CCC2895,50,Female,Mumbai
CCC2896,30,Male,Delhi
CCC2897,37,Female,Mumbai
CCC2898,40,Female,Chennai
CCC2899,47,Male,Bangalore
CCC2900,45,Male,Mumbai
CCC2901,52,Male,Mumbai
CCC2902,26,Female,Bangalore
CCC2903,39,Female,Mumbai
CCC2904,37,Female,Chennai
CCC2905,22,Female,Chennai
CCC2906,32,Male,Mumbai
CCC2907,28,Male,Delhi
CCC2908,22,Female,Pune
CCC2909,36,Female,Mumbai
CCC2910,45,Male,Chennai
CCC2911,20,Female,Bangalore
CCC2912,48,Male,Bangalore
CCC2913,48,Female,Mumbai
CCC2914,53,Male,Bangalore
CCC2915,22,Male,Mumbai
CCC2916,53,Female,Mumbai
CCC2917,36,Male,Chennai
CCC2918,31,Male,Bangalore
CCC2919,32,Female,Delhi
CCC2920,41,Female,Chennai
CCC2921,46,Female,Pune
CCC2922,53,Female,Pune
CCC2923,34,Male,Delhi
CCC2924,46,Female,Pune
CCC2925,44,Male,Bangalore
CCC2926,40,Female,Delhi
CCC2927,18,Female,Bangalore
CCC2928,39,Male,Hyderabad
CCC2929,37,Male,Chennai
CCC2930,49,Female,Hyderabad
CCC2931,42,Female,Mumbai
CCC2932,49,Male,Pune
CCC2933,34,Male,Delhi
CCC2934,35,Male,Delhi
CCC2935,39,Male,Chennai
CCC2936,31,Male,Mumbai
CCC2937,23,Male,Hyderabad
CCC2938,33,Male,Chennai
CCC2939,50,Male,Mumbai
CCC2940,44,Female,Delhi
CCC2941,48,Male,Chennai
CCC2942,51,Male,Bangalore
CCC2943,26,Female,Hyderabad
CCC2944,30,Female,Mumbai
CCC2945,45,Female,Bangalore
CCC2946,29,Male,Pune
CCC2947,49,Male,Delhi
CCC2948,53,Male,Bangalore
CCC2949,35,Male,Chennai
CCC2950,27,Male,Chennai
CCC2951,30,Male,Chennai
CCC2952,48,Female,Hyderabad
CCC2953,36,Female,Pune
CCC2954,20,Male,Bangalore
CCC2955,38,Female,Bangalore
CCC2956,23,Female,Chennai
CCC2957,48,Male,Delhi
CCC2958,22,Female,Mumbai
CCC2959,46,Female,Chennai
CCC2960,41,Female,Pune
CCC2961,48,Male,Chennai
CCC2962,32,Female,Hyderabad
CCC2963,28,Female,Hyderabad
CCC2964,27,Male,Hyderabad
CCC2965,53,Female,Mumbai
CCC2966,30,Female,Delhi
CCC2967,45,Female,Delhi
CCC2968,25,Female,Mumbai
CCC2969,30,Male,Mumbai
CCC2970,51,Female,Delhi
CCC2971,25,Male,Chennai
CCC2972,37,Female,Chennai
CCC2973,29,Female,Hyderabad
CCC2974,19,Male,Pune
CCC2975,21,Male,Bangalore
CCC2976,26,Female,Bangalore
CCC2977,52,Male,Delhi
CCC2978,48,Male,Bangalore
CCC2979,33,Female,Bangalore
CCC2980,36,Female,Pune
CCC2981,18,Male,Mumbai
CCC2982,30,Female,Pune
CCC2983,44,Male,Pune
CCC2984,29,Male,Mumbai
CCC2985,48,Female,Bangalore
CCC2986,39,Male,Bangalore
CCC2987,42,Male,Hyderabad
CCC2988,27,Male,Chennai
CCC2989,55,Female,Pune
CCC2990,40,Male,Mumbai
CCC2991,27,Female,Chennai
CCC2992,26,Male,Bangalore
CCC2993,36,Female,Chennai
CCC2994,26,Female,Bangalore
CCC2995,32,Female,Chennai
CCC2996,27,Male,Mumbai
CCC2997,45,Male,Bangalore
CCC2998,47,Female,Bangalore
CCC2999,34,Male,Chennai
CCC3000,39,Male,Hyderabad
